"","rcid","short_name","issue"
"3947",5563,"hr","Human rights"
"3948",5564,"hr","Human rights"
"3949",5565,"hr","Human rights"
"3950",5566,"hr","Human rights"
"3951",5567,"hr","Human rights"
"3952",5568,"hr","Human rights"
"3953",5569,"hr","Human rights"
"3954",5570,"hr","Human rights"
"3955",5571,"hr","Human rights"
"3956",5628,"hr","Human rights"
"3957",5572,"hr","Human rights"
"3958",5573,"hr","Human rights"
"3959",5631,"hr","Human rights"
"3960",5633,"hr","Human rights"
"3961",5574,"hr","Human rights"
"3962",5575,"hr","Human rights"
"3963",5634,"hr","Human rights"
"3964",5593,"hr","Human rights"
"3965",5656,"hr","Human rights"
"3966",5709,"hr","Human rights"
"3967",5720,"hr","Human rights"
"3968",5733,"hr","Human rights"
"3969",5734,"hr","Human rights"
"3970",5735,"hr","Human rights"
"3971",5748,"hr","Human rights"
"3972",5764,"hr","Human rights"
"3973",5765,"hr","Human rights"
"3974",5798,"hr","Human rights"
"3975",5799,"hr","Human rights"
"3976",5884,"hr","Human rights"
"3977",5885,"hr","Human rights"
"3978",5916,"hr","Human rights"
"3979",5935,"hr","Human rights"
"3980",5977,"hr","Human rights"
"3981",6006,"hr","Human rights"
"3982",6028,"hr","Human rights"
"3983",6047,"hr","Human rights"
"3984",6048,"hr","Human rights"
"3985",6049,"hr","Human rights"
"3986",6050,"hr","Human rights"
"3987",6053,"hr","Human rights"
"3988",6121,"hr","Human rights"
"3989",6122,"hr","Human rights"
"3990",6123,"hr","Human rights"
"3991",6124,"hr","Human rights"
"3992",6105,"hr","Human rights"
"3993",6126,"hr","Human rights"
"3994",6109,"hr","Human rights"
"3995",6155,"hr","Human rights"
"3996",6127,"hr","Human rights"
"3997",6128,"hr","Human rights"
"3998",6129,"hr","Human rights"
"3999",6157,"hr","Human rights"
"4000",6130,"hr","Human rights"
"4001",6131,"hr","Human rights"
"4002",6111,"hr","Human rights"
"4003",6132,"hr","Human rights"
"4004",6112,"hr","Human rights"
"4005",6133,"hr","Human rights"
"4006",6113,"hr","Human rights"
"4007",6134,"hr","Human rights"
"4008",6158,"hr","Human rights"
"4009",6136,"hr","Human rights"
"4010",9063,"hr","Human rights"
"4011",9124,"hr","Human rights"
"4012",9120,"hr","Human rights"
"4013",9112,"hr","Human rights"
"4014",9114,"hr","Human rights"
"4015",9111,"hr","Human rights"
"4016",9121,"hr","Human rights"
"4017",9131,"hr","Human rights"
"4018",9108,"hr","Human rights"
"4019",9071,"hr","Human rights"
"4020",9065,"hr","Human rights"
"4021",9073,"hr","Human rights"
"4022",9084,"hr","Human rights"
"4023",9088,"hr","Human rights"
"4024",11,"co","Colonialism"
"4025",26,"co","Colonialism"
"4026",27,"co","Colonialism"
"4027",28,"co","Colonialism"
"4028",29,"co","Colonialism"
"4029",30,"co","Colonialism"
"4030",31,"co","Colonialism"
"4031",32,"co","Colonialism"
"4032",33,"co","Colonialism"
"4033",34,"co","Colonialism"
"4034",35,"co","Colonialism"
"4035",36,"co","Colonialism"
"4036",37,"co","Colonialism"
"4037",38,"co","Colonialism"
"4038",39,"co","Colonialism"
"4039",51,"co","Colonialism"
"4040",52,"co","Colonialism"
"4041",53,"co","Colonialism"
"4042",54,"co","Colonialism"
"4043",55,"co","Colonialism"
"4044",56,"co","Colonialism"
"4045",57,"co","Colonialism"
"4046",58,"co","Colonialism"
"4047",59,"co","Colonialism"
"4048",81,"co","Colonialism"
"4049",82,"co","Colonialism"
"4050",83,"co","Colonialism"
"4051",84,"co","Colonialism"
"4052",88,"co","Colonialism"
"4053",89,"co","Colonialism"
"4054",90,"co","Colonialism"
"4055",91,"co","Colonialism"
"4056",92,"co","Colonialism"
"4057",102,"co","Colonialism"
"4058",122,"co","Colonialism"
"4059",123,"co","Colonialism"
"4060",161,"co","Colonialism"
"4061",165,"co","Colonialism"
"4062",178,"co","Colonialism"
"4063",179,"co","Colonialism"
"4064",180,"co","Colonialism"
"4065",181,"co","Colonialism"
"4066",193,"co","Colonialism"
"4067",214,"co","Colonialism"
"4068",215,"co","Colonialism"
"4069",216,"co","Colonialism"
"4070",231,"co","Colonialism"
"4071",233,"co","Colonialism"
"4072",234,"co","Colonialism"
"4073",235,"co","Colonialism"
"4074",238,"co","Colonialism"
"4075",269,"co","Colonialism"
"4076",270,"co","Colonialism"
"4077",271,"co","Colonialism"
"4078",272,"co","Colonialism"
"4079",273,"co","Colonialism"
"4080",274,"co","Colonialism"
"4081",275,"co","Colonialism"
"4082",279,"co","Colonialism"
"4083",280,"co","Colonialism"
"4084",283,"co","Colonialism"
"4085",284,"co","Colonialism"
"4086",288,"co","Colonialism"
"4087",289,"co","Colonialism"
"4088",292,"co","Colonialism"
"4089",301,"co","Colonialism"
"4090",302,"co","Colonialism"
"4091",303,"co","Colonialism"
"4092",304,"co","Colonialism"
"4093",307,"co","Colonialism"
"4094",315,"co","Colonialism"
"4095",336,"co","Colonialism"
"4096",337,"co","Colonialism"
"4097",339,"co","Colonialism"
"4098",340,"co","Colonialism"
"4099",341,"co","Colonialism"
"4100",351,"co","Colonialism"
"4101",352,"co","Colonialism"
"4102",355,"co","Colonialism"
"4103",357,"co","Colonialism"
"4104",368,"co","Colonialism"
"4105",369,"co","Colonialism"
"4106",373,"co","Colonialism"
"4107",376,"co","Colonialism"
"4108",377,"co","Colonialism"
"4109",378,"co","Colonialism"
"4110",379,"co","Colonialism"
"4111",384,"co","Colonialism"
"4112",390,"co","Colonialism"
"4113",395,"co","Colonialism"
"4114",396,"co","Colonialism"
"4115",400,"co","Colonialism"
"4116",401,"co","Colonialism"
"4117",418,"co","Colonialism"
"4118",424,"co","Colonialism"
"4119",429,"co","Colonialism"
"4120",430,"co","Colonialism"
"4121",454,"co","Colonialism"
"4122",457,"co","Colonialism"
"4123",491,"co","Colonialism"
"4124",499,"co","Colonialism"
"4125",500,"co","Colonialism"
"4126",9033,"co","Colonialism"
"4127",9039,"co","Colonialism"
"4128",522,"co","Colonialism"
"4129",523,"co","Colonialism"
"4130",531,"co","Colonialism"
"4131",532,"co","Colonialism"
"4132",535,"co","Colonialism"
"4133",538,"co","Colonialism"
"4134",571,"co","Colonialism"
"4135",599,"co","Colonialism"
"4136",608,"co","Colonialism"
"4137",611,"co","Colonialism"
"4138",613,"co","Colonialism"
"4139",616,"co","Colonialism"
"4140",617,"co","Colonialism"
"4141",618,"co","Colonialism"
"4142",619,"co","Colonialism"
"4143",620,"co","Colonialism"
"4144",621,"co","Colonialism"
"4145",622,"co","Colonialism"
"4146",623,"co","Colonialism"
"4147",624,"co","Colonialism"
"4148",625,"co","Colonialism"
"4149",626,"co","Colonialism"
"4150",654,"co","Colonialism"
"4151",655,"co","Colonialism"
"4152",656,"co","Colonialism"
"4153",657,"co","Colonialism"
"4154",658,"co","Colonialism"
"4155",659,"co","Colonialism"
"4156",660,"co","Colonialism"
"4157",661,"co","Colonialism"
"4158",668,"co","Colonialism"
"4159",669,"co","Colonialism"
"4160",670,"co","Colonialism"
"4161",712,"co","Colonialism"
"4162",713,"co","Colonialism"
"4163",714,"co","Colonialism"
"4164",715,"co","Colonialism"
"4165",716,"co","Colonialism"
"4166",745,"co","Colonialism"
"4167",746,"co","Colonialism"
"4168",747,"co","Colonialism"
"4169",755,"co","Colonialism"
"4170",762,"co","Colonialism"
"4171",763,"co","Colonialism"
"4172",764,"co","Colonialism"
"4173",765,"co","Colonialism"
"4174",771,"co","Colonialism"
"4175",772,"co","Colonialism"
"4176",784,"co","Colonialism"
"4177",788,"co","Colonialism"
"4178",792,"co","Colonialism"
"4179",794,"co","Colonialism"
"4180",796,"co","Colonialism"
"4181",799,"co","Colonialism"
"4182",800,"co","Colonialism"
"4183",801,"co","Colonialism"
"4184",802,"co","Colonialism"
"4185",803,"co","Colonialism"
"4186",822,"co","Colonialism"
"4187",827,"co","Colonialism"
"4188",829,"co","Colonialism"
"4189",833,"co","Colonialism"
"4190",834,"co","Colonialism"
"4191",835,"co","Colonialism"
"4192",836,"co","Colonialism"
"4193",837,"co","Colonialism"
"4194",838,"co","Colonialism"
"4195",839,"co","Colonialism"
"4196",841,"co","Colonialism"
"4197",863,"co","Colonialism"
"4198",866,"co","Colonialism"
"4199",873,"co","Colonialism"
"4200",893,"co","Colonialism"
"4201",894,"co","Colonialism"
"4202",895,"co","Colonialism"
"4203",898,"co","Colonialism"
"4204",899,"co","Colonialism"
"4205",902,"co","Colonialism"
"4206",903,"co","Colonialism"
"4207",907,"co","Colonialism"
"4208",911,"co","Colonialism"
"4209",914,"co","Colonialism"
"4210",915,"co","Colonialism"
"4211",916,"co","Colonialism"
"4212",922,"co","Colonialism"
"4213",923,"co","Colonialism"
"4214",927,"co","Colonialism"
"4215",932,"co","Colonialism"
"4216",935,"co","Colonialism"
"4217",938,"co","Colonialism"
"4218",939,"co","Colonialism"
"4219",940,"co","Colonialism"
"4220",950,"co","Colonialism"
"4221",962,"co","Colonialism"
"4222",963,"co","Colonialism"
"4223",965,"co","Colonialism"
"4224",966,"co","Colonialism"
"4225",968,"co","Colonialism"
"4226",970,"co","Colonialism"
"4227",971,"co","Colonialism"
"4228",972,"co","Colonialism"
"4229",978,"co","Colonialism"
"4230",979,"co","Colonialism"
"4231",986,"co","Colonialism"
"4232",987,"co","Colonialism"
"4233",993,"co","Colonialism"
"4234",994,"co","Colonialism"
"4235",995,"co","Colonialism"
"4236",999,"co","Colonialism"
"4237",1007,"co","Colonialism"
"4238",1009,"co","Colonialism"
"4239",1010,"co","Colonialism"
"4240",1011,"co","Colonialism"
"4241",1012,"co","Colonialism"
"4242",9051,"co","Colonialism"
"4243",1023,"co","Colonialism"
"4244",1033,"co","Colonialism"
"4245",1034,"co","Colonialism"
"4246",1035,"co","Colonialism"
"4247",1036,"co","Colonialism"
"4248",1037,"co","Colonialism"
"4249",1038,"co","Colonialism"
"4250",1039,"co","Colonialism"
"4251",1042,"co","Colonialism"
"4252",1043,"co","Colonialism"
"4253",1045,"co","Colonialism"
"4254",1070,"co","Colonialism"
"4255",1074,"co","Colonialism"
"4256",1079,"co","Colonialism"
"4257",1080,"co","Colonialism"
"4258",1081,"co","Colonialism"
"4259",1083,"co","Colonialism"
"4260",1086,"co","Colonialism"
"4261",1087,"co","Colonialism"
"4262",1088,"co","Colonialism"
"4263",1089,"co","Colonialism"
"4264",1090,"co","Colonialism"
"4265",1095,"co","Colonialism"
"4266",1100,"co","Colonialism"
"4267",1101,"co","Colonialism"
"4268",1112,"co","Colonialism"
"4269",1116,"co","Colonialism"
"4270",1122,"co","Colonialism"
"4271",1133,"co","Colonialism"
"4272",1151,"co","Colonialism"
"4273",1152,"co","Colonialism"
"4274",1153,"co","Colonialism"
"4275",1154,"co","Colonialism"
"4276",1155,"co","Colonialism"
"4277",1156,"co","Colonialism"
"4278",1157,"co","Colonialism"
"4279",1161,"co","Colonialism"
"4280",1162,"co","Colonialism"
"4281",1163,"co","Colonialism"
"4282",1164,"co","Colonialism"
"4283",1165,"co","Colonialism"
"4284",1171,"co","Colonialism"
"4285",1180,"co","Colonialism"
"4286",1206,"co","Colonialism"
"4287",1208,"co","Colonialism"
"4288",1212,"co","Colonialism"
"4289",1217,"co","Colonialism"
"4290",1221,"co","Colonialism"
"4291",1224,"co","Colonialism"
"4292",1225,"co","Colonialism"
"4293",1226,"co","Colonialism"
"4294",1229,"co","Colonialism"
"4295",1230,"co","Colonialism"
"4296",1235,"co","Colonialism"
"4297",1239,"co","Colonialism"
"4298",1267,"co","Colonialism"
"4299",1274,"co","Colonialism"
"4300",1275,"co","Colonialism"
"4301",1276,"co","Colonialism"
"4302",1277,"co","Colonialism"
"4303",1278,"co","Colonialism"
"4304",1279,"co","Colonialism"
"4305",1284,"co","Colonialism"
"4306",1285,"co","Colonialism"
"4307",1320,"co","Colonialism"
"4308",1370,"co","Colonialism"
"4309",1371,"co","Colonialism"
"4310",1372,"co","Colonialism"
"4311",1374,"co","Colonialism"
"4312",1376,"co","Colonialism"
"4313",1381,"co","Colonialism"
"4314",1388,"co","Colonialism"
"4315",1430,"co","Colonialism"
"4316",1431,"co","Colonialism"
"4317",1433,"co","Colonialism"
"4318",1440,"co","Colonialism"
"4319",1441,"co","Colonialism"
"4320",1463,"co","Colonialism"
"4321",1465,"co","Colonialism"
"4322",1466,"co","Colonialism"
"4323",1467,"co","Colonialism"
"4324",1468,"co","Colonialism"
"4325",1469,"co","Colonialism"
"4326",1470,"co","Colonialism"
"4327",1471,"co","Colonialism"
"4328",1472,"co","Colonialism"
"4329",1473,"co","Colonialism"
"4330",1474,"co","Colonialism"
"4331",1475,"co","Colonialism"
"4332",1477,"co","Colonialism"
"4333",1485,"co","Colonialism"
"4334",1489,"co","Colonialism"
"4335",1491,"co","Colonialism"
"4336",1492,"co","Colonialism"
"4337",1493,"co","Colonialism"
"4338",1494,"co","Colonialism"
"4339",1537,"co","Colonialism"
"4340",1538,"co","Colonialism"
"4341",1539,"co","Colonialism"
"4342",1546,"co","Colonialism"
"4343",1547,"co","Colonialism"
"4344",1558,"co","Colonialism"
"4345",1559,"co","Colonialism"
"4346",1560,"co","Colonialism"
"4347",1562,"co","Colonialism"
"4348",1563,"co","Colonialism"
"4349",1564,"co","Colonialism"
"4350",1565,"co","Colonialism"
"4351",1585,"co","Colonialism"
"4352",1586,"co","Colonialism"
"4353",1587,"co","Colonialism"
"4354",1613,"co","Colonialism"
"4355",1614,"co","Colonialism"
"4356",1615,"co","Colonialism"
"4357",1616,"co","Colonialism"
"4358",1618,"co","Colonialism"
"4359",1620,"co","Colonialism"
"4360",1623,"co","Colonialism"
"4361",1631,"co","Colonialism"
"4362",1632,"co","Colonialism"
"4363",1633,"co","Colonialism"
"4364",1634,"co","Colonialism"
"4365",1635,"co","Colonialism"
"4366",1636,"co","Colonialism"
"4367",1637,"co","Colonialism"
"4368",1638,"co","Colonialism"
"4369",1639,"co","Colonialism"
"4370",1640,"co","Colonialism"
"4371",1641,"co","Colonialism"
"4372",1648,"co","Colonialism"
"4373",1668,"co","Colonialism"
"4374",1669,"co","Colonialism"
"4375",1683,"co","Colonialism"
"4376",1687,"co","Colonialism"
"4377",1689,"co","Colonialism"
"4378",1690,"co","Colonialism"
"4379",1691,"co","Colonialism"
"4380",1701,"co","Colonialism"
"4381",1704,"co","Colonialism"
"4382",1710,"co","Colonialism"
"4383",1711,"co","Colonialism"
"4384",1712,"co","Colonialism"
"4385",1714,"co","Colonialism"
"4386",1715,"co","Colonialism"
"4387",1716,"co","Colonialism"
"4388",1717,"co","Colonialism"
"4389",1718,"co","Colonialism"
"4390",1719,"co","Colonialism"
"4391",1720,"co","Colonialism"
"4392",1741,"co","Colonialism"
"4393",1750,"co","Colonialism"
"4394",1753,"co","Colonialism"
"4395",1788,"co","Colonialism"
"4396",1789,"co","Colonialism"
"4397",1790,"co","Colonialism"
"4398",1791,"co","Colonialism"
"4399",1795,"co","Colonialism"
"4400",1797,"co","Colonialism"
"4401",1802,"co","Colonialism"
"4402",1804,"co","Colonialism"
"4403",1811,"co","Colonialism"
"4404",1812,"co","Colonialism"
"4405",1813,"co","Colonialism"
"4406",1814,"co","Colonialism"
"4407",1815,"co","Colonialism"
"4408",1816,"co","Colonialism"
"4409",1817,"co","Colonialism"
"4410",1844,"co","Colonialism"
"4411",1845,"co","Colonialism"
"4412",1846,"co","Colonialism"
"4413",1851,"co","Colonialism"
"4414",1881,"co","Colonialism"
"4415",1887,"co","Colonialism"
"4416",1895,"co","Colonialism"
"4417",1896,"co","Colonialism"
"4418",1897,"co","Colonialism"
"4419",1912,"co","Colonialism"
"4420",1913,"co","Colonialism"
"4421",1928,"co","Colonialism"
"4422",1929,"co","Colonialism"
"4423",1930,"co","Colonialism"
"4424",1931,"co","Colonialism"
"4425",1934,"co","Colonialism"
"4426",1936,"co","Colonialism"
"4427",1975,"co","Colonialism"
"4428",1979,"co","Colonialism"
"4429",1980,"co","Colonialism"
"4430",1983,"co","Colonialism"
"4431",1997,"co","Colonialism"
"4432",1998,"co","Colonialism"
"4433",2013,"co","Colonialism"
"4434",2020,"co","Colonialism"
"4435",2027,"co","Colonialism"
"4436",2028,"co","Colonialism"
"4437",2031,"co","Colonialism"
"4438",2033,"co","Colonialism"
"4439",2043,"co","Colonialism"
"4440",2047,"co","Colonialism"
"4441",2053,"co","Colonialism"
"4442",2055,"co","Colonialism"
"4443",2056,"co","Colonialism"
"4444",2057,"co","Colonialism"
"4445",2058,"co","Colonialism"
"4446",2089,"co","Colonialism"
"4447",2096,"co","Colonialism"
"4448",2099,"co","Colonialism"
"4449",2100,"co","Colonialism"
"4450",2122,"co","Colonialism"
"4451",2125,"co","Colonialism"
"4452",2138,"co","Colonialism"
"4453",2141,"co","Colonialism"
"4454",2149,"co","Colonialism"
"4455",2151,"co","Colonialism"
"4456",2152,"co","Colonialism"
"4457",2153,"co","Colonialism"
"4458",2162,"co","Colonialism"
"4459",2174,"co","Colonialism"
"4460",2175,"co","Colonialism"
"4461",2176,"co","Colonialism"
"4462",2178,"co","Colonialism"
"4463",2202,"co","Colonialism"
"4464",2204,"co","Colonialism"
"4465",2205,"co","Colonialism"
"4466",2210,"co","Colonialism"
"4467",2213,"co","Colonialism"
"4468",2214,"co","Colonialism"
"4469",2215,"co","Colonialism"
"4470",2256,"co","Colonialism"
"4471",2268,"co","Colonialism"
"4472",2273,"co","Colonialism"
"4473",2274,"co","Colonialism"
"4474",2275,"co","Colonialism"
"4475",2278,"co","Colonialism"
"4476",2282,"co","Colonialism"
"4477",2284,"co","Colonialism"
"4478",2302,"co","Colonialism"
"4479",2303,"co","Colonialism"
"4480",2339,"co","Colonialism"
"4481",2340,"co","Colonialism"
"4482",2358,"co","Colonialism"
"4483",2364,"co","Colonialism"
"4484",2366,"co","Colonialism"
"4485",2367,"co","Colonialism"
"4486",2399,"co","Colonialism"
"4487",2412,"co","Colonialism"
"4488",2413,"co","Colonialism"
"4489",2414,"co","Colonialism"
"4490",2417,"co","Colonialism"
"4491",2425,"co","Colonialism"
"4492",2428,"co","Colonialism"
"4493",2432,"co","Colonialism"
"4494",2442,"co","Colonialism"
"4495",2448,"co","Colonialism"
"4496",2450,"co","Colonialism"
"4497",2461,"co","Colonialism"
"4498",2462,"co","Colonialism"
"4499",2463,"co","Colonialism"
"4500",2464,"co","Colonialism"
"4501",2465,"co","Colonialism"
"4502",2489,"co","Colonialism"
"4503",2499,"co","Colonialism"
"4504",2514,"co","Colonialism"
"4505",2515,"co","Colonialism"
"4506",2518,"co","Colonialism"
"4507",2575,"co","Colonialism"
"4508",2576,"co","Colonialism"
"4509",2577,"co","Colonialism"
"4510",2589,"co","Colonialism"
"4511",2593,"co","Colonialism"
"4512",2600,"co","Colonialism"
"4513",2606,"co","Colonialism"
"4514",2608,"co","Colonialism"
"4515",2617,"co","Colonialism"
"4516",2618,"co","Colonialism"
"4517",2619,"co","Colonialism"
"4518",2637,"co","Colonialism"
"4519",2638,"co","Colonialism"
"4520",2664,"co","Colonialism"
"4521",2665,"co","Colonialism"
"4522",2666,"co","Colonialism"
"4523",2667,"co","Colonialism"
"4524",2668,"co","Colonialism"
"4525",2721,"co","Colonialism"
"4526",2722,"co","Colonialism"
"4527",2723,"co","Colonialism"
"4528",2725,"co","Colonialism"
"4529",2733,"co","Colonialism"
"4530",2740,"co","Colonialism"
"4531",2741,"co","Colonialism"
"4532",2747,"co","Colonialism"
"4533",2748,"co","Colonialism"
"4534",2754,"co","Colonialism"
"4535",2755,"co","Colonialism"
"4536",2767,"co","Colonialism"
"4537",2768,"co","Colonialism"
"4538",2769,"co","Colonialism"
"4539",2770,"co","Colonialism"
"4540",2788,"co","Colonialism"
"4541",2789,"co","Colonialism"
"4542",2790,"co","Colonialism"
"4543",2800,"co","Colonialism"
"4544",2804,"co","Colonialism"
"4545",2805,"co","Colonialism"
"4546",2806,"co","Colonialism"
"4547",2807,"co","Colonialism"
"4548",2808,"co","Colonialism"
"4549",2896,"co","Colonialism"
"4550",2897,"co","Colonialism"
"4551",2898,"co","Colonialism"
"4552",2899,"co","Colonialism"
"4553",2916,"co","Colonialism"
"4554",2918,"co","Colonialism"
"4555",2928,"co","Colonialism"
"4556",2952,"co","Colonialism"
"4557",2953,"co","Colonialism"
"4558",2954,"co","Colonialism"
"4559",2974,"co","Colonialism"
"4560",2975,"co","Colonialism"
"4561",2976,"co","Colonialism"
"4562",3014,"co","Colonialism"
"4563",3015,"co","Colonialism"
"4564",3017,"co","Colonialism"
"4565",3018,"co","Colonialism"
"4566",3028,"co","Colonialism"
"4567",3030,"co","Colonialism"
"4568",3056,"co","Colonialism"
"4569",3057,"co","Colonialism"
"4570",3058,"co","Colonialism"
"4571",3079,"co","Colonialism"
"4572",3173,"co","Colonialism"
"4573",3180,"co","Colonialism"
"4574",3181,"co","Colonialism"
"4575",3182,"co","Colonialism"
"4576",3183,"co","Colonialism"
"4577",3184,"co","Colonialism"
"4578",3190,"co","Colonialism"
"4579",3191,"co","Colonialism"
"4580",3212,"co","Colonialism"
"4581",3214,"co","Colonialism"
"4582",3215,"co","Colonialism"
"4583",3227,"co","Colonialism"
"4584",3264,"co","Colonialism"
"4585",3265,"co","Colonialism"
"4586",3266,"co","Colonialism"
"4587",3268,"co","Colonialism"
"4588",3269,"co","Colonialism"
"4589",3270,"co","Colonialism"
"4590",3289,"co","Colonialism"
"4591",3291,"co","Colonialism"
"4592",3293,"co","Colonialism"
"4593",3295,"co","Colonialism"
"4594",3296,"co","Colonialism"
"4595",3348,"co","Colonialism"
"4596",3350,"co","Colonialism"
"4597",3351,"co","Colonialism"
"4598",3419,"co","Colonialism"
"4599",3421,"co","Colonialism"
"4600",3424,"co","Colonialism"
"4601",3426,"co","Colonialism"
"4602",3427,"co","Colonialism"
"4603",3435,"co","Colonialism"
"4604",3436,"co","Colonialism"
"4605",3437,"co","Colonialism"
"4606",3438,"co","Colonialism"
"4607",3439,"co","Colonialism"
"4608",3440,"co","Colonialism"
"4609",3441,"co","Colonialism"
"4610",3442,"co","Colonialism"
"4611",3502,"co","Colonialism"
"4612",3503,"co","Colonialism"
"4613",3504,"co","Colonialism"
"4614",3505,"co","Colonialism"
"4615",3506,"co","Colonialism"
"4616",3507,"co","Colonialism"
"4617",3508,"co","Colonialism"
"4618",3548,"co","Colonialism"
"4619",3550,"co","Colonialism"
"4620",3553,"co","Colonialism"
"4621",3555,"co","Colonialism"
"4622",3556,"co","Colonialism"
"4623",3568,"co","Colonialism"
"4624",3572,"co","Colonialism"
"4625",3573,"co","Colonialism"
"4626",3602,"co","Colonialism"
"4627",3615,"co","Colonialism"
"4628",3617,"co","Colonialism"
"4629",3620,"co","Colonialism"
"4630",3622,"co","Colonialism"
"4631",3623,"co","Colonialism"
"4632",3629,"co","Colonialism"
"4633",3630,"co","Colonialism"
"4634",3631,"co","Colonialism"
"4635",3632,"co","Colonialism"
"4636",3633,"co","Colonialism"
"4637",3647,"co","Colonialism"
"4638",3648,"co","Colonialism"
"4639",3649,"co","Colonialism"
"4640",3658,"co","Colonialism"
"4641",3667,"co","Colonialism"
"4642",3668,"co","Colonialism"
"4643",3669,"co","Colonialism"
"4644",3671,"co","Colonialism"
"4645",3672,"co","Colonialism"
"4646",3692,"co","Colonialism"
"4647",3698,"co","Colonialism"
"4648",3704,"co","Colonialism"
"4649",3706,"co","Colonialism"
"4650",3709,"co","Colonialism"
"4651",3711,"co","Colonialism"
"4652",3712,"co","Colonialism"
"4653",3718,"co","Colonialism"
"4654",3719,"co","Colonialism"
"4655",3747,"co","Colonialism"
"4656",3749,"co","Colonialism"
"4657",3752,"co","Colonialism"
"4658",3754,"co","Colonialism"
"4659",3756,"co","Colonialism"
"4660",3757,"co","Colonialism"
"4661",3758,"co","Colonialism"
"4662",3759,"co","Colonialism"
"4663",3760,"co","Colonialism"
"4664",3786,"co","Colonialism"
"4665",3787,"co","Colonialism"
"4666",3811,"co","Colonialism"
"4667",3816,"co","Colonialism"
"4668",3818,"co","Colonialism"
"4669",3820,"co","Colonialism"
"4670",3821,"co","Colonialism"
"4671",3822,"co","Colonialism"
"4672",3823,"co","Colonialism"
"4673",3838,"co","Colonialism"
"4674",3855,"co","Colonialism"
"4675",3856,"co","Colonialism"
"4676",3858,"co","Colonialism"
"4677",3859,"co","Colonialism"
"4678",3860,"co","Colonialism"
"4679",3885,"co","Colonialism"
"4680",3890,"co","Colonialism"
"4681",3892,"co","Colonialism"
"4682",3894,"co","Colonialism"
"4683",3895,"co","Colonialism"
"4684",3896,"co","Colonialism"
"4685",3897,"co","Colonialism"
"4686",3903,"co","Colonialism"
"4687",3906,"co","Colonialism"
"4688",3910,"co","Colonialism"
"4689",3911,"co","Colonialism"
"4690",3931,"co","Colonialism"
"4691",3950,"co","Colonialism"
"4692",3951,"co","Colonialism"
"4693",3986,"co","Colonialism"
"4694",4001,"co","Colonialism"
"4695",4002,"co","Colonialism"
"4696",4014,"co","Colonialism"
"4697",4019,"co","Colonialism"
"4698",4021,"co","Colonialism"
"4699",4022,"co","Colonialism"
"4700",4026,"co","Colonialism"
"4701",4027,"co","Colonialism"
"4702",4028,"co","Colonialism"
"4703",4029,"co","Colonialism"
"4704",4030,"co","Colonialism"
"4705",4050,"co","Colonialism"
"4706",4060,"co","Colonialism"
"4707",4072,"co","Colonialism"
"4708",4077,"co","Colonialism"
"4709",4078,"co","Colonialism"
"4710",4080,"co","Colonialism"
"4711",4082,"co","Colonialism"
"4712",4083,"co","Colonialism"
"4713",4084,"co","Colonialism"
"4714",4085,"co","Colonialism"
"4715",4086,"co","Colonialism"
"4716",4088,"co","Colonialism"
"4717",4120,"co","Colonialism"
"4718",4125,"co","Colonialism"
"4719",4126,"co","Colonialism"
"4720",4127,"co","Colonialism"
"4721",4128,"co","Colonialism"
"4722",4130,"co","Colonialism"
"4723",4131,"co","Colonialism"
"4724",4132,"co","Colonialism"
"4725",4133,"co","Colonialism"
"4726",4134,"co","Colonialism"
"4727",4148,"co","Colonialism"
"4728",4159,"co","Colonialism"
"4729",4167,"co","Colonialism"
"4730",4187,"co","Colonialism"
"4731",4191,"co","Colonialism"
"4732",4202,"co","Colonialism"
"4733",4207,"co","Colonialism"
"4734",4208,"co","Colonialism"
"4735",4210,"co","Colonialism"
"4736",4212,"co","Colonialism"
"4737",4213,"co","Colonialism"
"4738",4214,"co","Colonialism"
"4739",4215,"co","Colonialism"
"4740",4216,"co","Colonialism"
"4741",4219,"co","Colonialism"
"4742",4220,"co","Colonialism"
"4743",4256,"co","Colonialism"
"4744",4270,"co","Colonialism"
"4745",4271,"co","Colonialism"
"4746",4284,"co","Colonialism"
"4747",4289,"co","Colonialism"
"4748",4290,"co","Colonialism"
"4749",4292,"co","Colonialism"
"4750",4294,"co","Colonialism"
"4751",4295,"co","Colonialism"
"4752",4296,"co","Colonialism"
"4753",4297,"co","Colonialism"
"4754",4298,"co","Colonialism"
"4755",4299,"co","Colonialism"
"4756",4321,"co","Colonialism"
"4757",4334,"co","Colonialism"
"4758",4339,"co","Colonialism"
"4759",4340,"co","Colonialism"
"4760",4342,"co","Colonialism"
"4761",4344,"co","Colonialism"
"4762",4345,"co","Colonialism"
"4763",4346,"co","Colonialism"
"4764",4347,"co","Colonialism"
"4765",4348,"co","Colonialism"
"4766",4350,"co","Colonialism"
"4767",4370,"co","Colonialism"
"4768",4389,"co","Colonialism"
"4769",4405,"co","Colonialism"
"4770",4410,"co","Colonialism"
"4771",4411,"co","Colonialism"
"4772",4413,"co","Colonialism"
"4773",4415,"co","Colonialism"
"4774",4416,"co","Colonialism"
"4775",4417,"co","Colonialism"
"4776",4418,"co","Colonialism"
"4777",4419,"co","Colonialism"
"4778",4426,"co","Colonialism"
"4779",4454,"co","Colonialism"
"4780",4471,"co","Colonialism"
"4781",4472,"co","Colonialism"
